YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,MALE_TOT_BENES,FEMALE_TOT_BENES,WHITE_TOT_BENES,BLACK_TOT_BENES,API_TOT_BENES,HSPNC_TOT_BENES,NATIND_TOT_BENES,OTHR_TOT_BENES,AGE_LT_25_BENES,AGE_25_TO_44_BENES,AGE_45_TO_64_BENES,AGE_65_TO_69_BENES,AGE_70_TO_74_BENES,AGE_75_TO_79_BENES,AGE_80_TO_84_BENES,AGE_85_TO_89_BENES,AGE_90_TO_94_BENES,AGE_GT_94_BENES,DUAL_TOT_BENES,FULL_DUAL_TOT_BENES,PART_DUAL_TOT_BENES,NODUAL_TOT_BENES,QMB_ONLY_BENES,QMB_PLUS_BENES,SLMB_ONLY_BENES,SLMB_PLUS_BENES,QDWI_QI_BENES,OTHR_FULL_DUAL_MDCD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,A_TOT_BENES,A_ORGNL_MDCR_BENES,A_MA_AND_OTH_BENES,B_TOT_BENES,B_ORGNL_MDCR_BENES,B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2020,Year,State,NC,"North Carolina",Total,37,"2,035,559","1,211,356","824,203","1,731,461","10,436","1,721,026","304,098","10,325","293,774","910,148","1,125,412","1,516,977","401,885","23,565","38,463","9,190","45,479","3,094","53,652","247,352","523,034","490,563","326,154","201,073","117,570","54,484","18,584","336,112","252,896","83,216","1,699,447","10,207","196,688","48,135","8,299","24,874","47,908","1,904,495","1,080,487","824,008","2,028,186","1,204,141","824,046","1,911,868","1,087,702","824,166","1,556,663","784,604","772,059","345,247","56,031","19,758","1,135,628"
2020,Year,State,ND,"North Dakota",Total,38,"134,324","107,577","26,747","120,181",473,"119,708","14,143",370,"13,773","63,494","70,831","124,835",794,577,"1,017","4,168","2,933",238,"3,425","10,481","37,002","30,908","20,620","14,306","9,907","5,368","2,070","14,954","11,443","3,511","119,370","1,610","3,782","1,293",615,608,"7,047","122,941","96,208","26,734","133,832","107,097","26,735","123,433","96,688","26,745","97,047","88,740","8,307","15,907","1,659",578,"78,903"
2020,Year,State,OH,Ohio,Total,39,"2,381,189","1,279,332","1,101,857","2,041,456","11,452","2,030,004","339,733","8,565","331,168","1,079,815","1,301,374","2,009,209","240,618","22,621","33,572",845,"74,324","4,176","69,254","266,304","610,826","560,824","363,904","247,337","151,457","78,664","28,444","385,515","261,220","124,295","1,995,674","64,321","151,582","38,895","21,198","21,079","88,439","2,196,722","1,105,326","1,091,397","2,368,580","1,277,137","1,091,443","2,209,331","1,107,520","1,101,811","1,910,774","1,023,557","887,217","402,066","37,573","15,343","1,455,791"
2020,Year,State,OK,Oklahoma,Total,40,"753,461","563,252","190,209","631,513","3,232","628,282","121,948","3,368","118,580","345,559","407,902","611,169","48,494","7,831","20,006","54,837","11,124","1,405","24,177","96,366","190,713","172,840","118,257","76,664","45,263","20,704","7,074","120,075","96,003","24,072","633,386",747,"77,755","14,531","6,261","8,794","11,986","687,613","497,460","190,154","753,123","562,960","190,164","687,951","497,753","190,198","516,472","347,360","169,112","125,482","18,065","5,347","367,578"
2020,Year,State,OR,Oregon,Total,41,"886,181","468,650","417,531","784,060","2,868","781,193","102,121","2,310","99,811","414,510","471,671","788,767","11,452","22,069","31,203","6,410","26,281","1,281","21,838","79,001","237,392","224,736","145,667","88,852","51,040","26,116","10,257","144,643","84,650","59,993","741,538","29,825","56,246","18,290","6,141","11,879","22,264","815,474","398,029","417,445","885,537","468,062","417,475","816,118","398,617","417,501","672,546","277,373","395,173","149,036","8,576","4,734","510,200"
2020,Year,State,PA,Pennsylvania,Total,42,"2,776,054","1,539,840","1,236,214","2,395,352","12,127","2,383,225","380,702","8,255","372,447","1,256,175","1,519,879","2,348,216","235,615","43,586","81,931",745,"65,962","4,109","74,132","302,461","703,985","642,101","428,887","290,527","188,074","102,918","38,861","468,631","381,267","87,364","2,307,423","7,682","294,825","49,524","20,208","30,158","66,234","2,537,146","1,301,215","1,235,931","2,765,864","1,529,811","1,236,053","2,547,336","1,311,244","1,236,091","2,191,461","1,117,202","1,074,259","484,225","41,193","20,792","1,645,251"
2020,Year,State,RI,"Rhode Island",Total,44,"224,731","117,502","107,229","190,428",699,"189,728","34,303",507,"33,796","100,681","124,050","186,991","8,174","3,305","17,251",301,"8,711",431,"7,192","26,680","56,564","51,101","34,081","22,087","14,488","8,631","3,477","44,133","36,749","7,385","180,598","2,205","24,343","3,513",30,"1,666","12,376","198,930","91,734","107,196","222,701","115,498","107,203","200,960","93,738","107,222","176,223","73,566","102,657","47,121","3,331","1,506","124,265"
2020,Year,State,SC,"South Carolina",Total,45,"1,106,001","737,880","368,121","941,369","6,014","935,355","164,633","5,908","158,725","500,648","605,354","807,131","254,722","8,337","14,814",776,"20,222","1,388","27,118","136,127","284,800","274,688","180,213","106,830","58,873","26,333","9,632","168,592","138,390","30,201","937,410",947,"115,495","17,749",143,"11,505","22,752","1,034,374","666,366","368,008","1,101,096","733,077","368,019","1,039,279","671,169","368,110","823,644","481,366","342,278","175,566","34,931","9,283","603,864"
2020,Year,State,SD,"South Dakota",Total,46,"180,217","138,703","41,514","161,878",608,"161,269","18,339",549,"17,791","85,918","94,298","165,249",936,823,"1,524","7,762","3,923",306,"4,407","13,627","50,487","43,921","27,946","18,503","12,107","6,415","2,499","21,223","12,771","8,452","158,994","4,708","9,111","2,410","1,091","1,333","2,569","165,822","124,316","41,506","180,146","138,638","41,508","165,893","124,380","41,513","127,088","109,510","17,578","21,775","1,879",834,"102,600"
2020,Year,State,TN,Tennessee,Total,47,"1,385,240","796,809","588,431","1,153,016","6,458","1,146,557","232,225","6,180","226,044","628,664","756,576","1,156,703","179,247","10,727","15,088",853,"22,623","2,179","39,995","190,050","351,830","326,678","216,662","135,250","76,597","34,221","11,779","268,373","150,561","117,812","1,116,867","64,859","109,535","52,532","11,778",421,"29,249","1,286,289","698,022","588,267","1,382,561","794,277","588,284","1,288,968","700,554","588,415","1,062,853","506,294","556,559","279,871","28,748","13,314","740,920"
2020,Year,State,TX,Texas,Total,48,"4,285,996","2,456,069","1,829,927","3,733,786","27,481","3,706,305","552,210","29,640","522,570","1,969,963","2,316,033","2,624,770","480,319","130,138","969,144","6,366","75,260","6,403","117,109","428,699","1,164,893","1,046,541","684,992","428,235","250,985","117,157","40,982","729,483","378,584","350,899","3,556,514","214,636","310,416","93,842","15,177","42,421","52,990","3,905,907","2,082,033","1,823,874","4,275,406","2,451,453","1,823,953","3,916,497","2,086,648","1,829,849","3,174,491","1,658,830","1,515,661","754,026","142,182","32,680","2,245,603"
2020,Year,State,UT,Utah,Total,49,"414,955","248,843","166,111","367,826","1,217","366,608","47,129","1,333","45,797","195,388","219,567","367,635","2,702","8,425","23,035","2,443","10,715",699,"12,541","33,889","112,759","101,577","68,527","43,804","25,962","11,645","3,552","40,061","31,980","8,081","374,893","1,162","21,240","4,773","1,731","2,146","9,009","374,108","208,030","166,078","412,003","245,917","166,086","377,060","210,956","166,103","299,508","140,507","159,002","42,684","6,736","2,073","248,016"
2020,Year,State,VT,Vermont,Total,50,"151,303","129,452","21,851","130,093",298,"129,795","21,210",182,"21,028","71,282","80,020","141,461",749,940,"1,052",72,"7,029",354,"5,234","15,621","39,839","36,657","23,996","14,537","8,844","4,513","1,706","27,894","19,948","7,946","123,408","2,331","14,279","3,050","2,421","2,565","3,248","138,454","116,612","21,842","151,219","129,377","21,843","138,537","116,687","21,850","113,848","94,326","19,523","28,940","1,252","1,230","82,427"
2020,Year,State,VA,Virginia,Total,51,"1,545,562","1,157,257","388,305","1,347,600","7,985","1,339,616","197,962","6,608","191,353","698,732","846,830","1,127,077","278,996","53,686","40,135",739,"44,929","2,279","39,382","156,300","400,909","375,588","253,254","160,467","93,973","46,065","17,345","199,461","132,392","67,069","1,346,101","31,201","95,886","23,283","7,775","12,584","28,732","1,389,585","1,001,375","388,209","1,540,457","1,152,227","388,230","1,394,690","1,006,406","388,284","1,018,811","676,400","342,411","212,292","38,312","10,140","758,068"
2020,Year,State,WA,Washington,Total,53,"1,398,898","888,873","510,025","1,234,278","4,753","1,229,525","164,620","3,980","160,641","652,066","746,832","1,167,080","38,505","75,375","55,031","12,851","50,056","1,988","35,964","126,668","378,611","349,523","228,252","139,505","81,322","41,107","15,958","201,464","138,044","63,421","1,197,434","34,131","126,198","19,281","1,540","10,009","10,307","1,270,596","760,670","509,926","1,397,143","887,190","509,953","1,272,351","762,353","509,999","935,351","479,565","455,785","212,297","16,309","6,579","700,165"
2020,Year,State,WV,"West Virginia",Total,54,"442,681","275,115","167,566","360,515","1,753","358,762","82,165","1,277","80,888","211,097","231,583","420,809","12,488","1,539","2,268",129,"5,447",718,"13,512","67,935","109,797","102,789","64,781","42,875","24,500","11,795","3,979","84,197","45,846","38,351","358,484","21,572","6,240","10,829","1,963","5,949","37,643","413,467","245,943","167,524","442,487","274,956","167,532","413,660","246,102","167,558","317,070","179,142","137,928","88,566","12,187","4,297","212,020"
2020,Year,State,WI,Wisconsin,Total,55,"1,200,514","645,390","555,124","1,046,352","4,310","1,042,042","154,162","3,551","150,612","557,592","642,922","1,066,043","52,991","11,880","24,614","6,948","38,038","2,177","34,247","117,739","319,340","282,207","185,770","124,610","78,461","41,248","14,716","177,475","159,772","17,703","1,023,039","5,323","89,615","7,756","18,390","4,624","51,767","1,123,220","568,145","555,076","1,200,207","645,110","555,097","1,123,527","568,425","555,102","893,696","453,863","439,832","180,632","10,273","3,612","699,179"
2020,Year,State,WY,Wyoming,Total,56,"113,799","108,213","5,587","101,061",276,"100,785","12,739",252,"12,487","55,779","58,020","103,345",668,493,"4,860","1,458","2,977",156,"2,780","9,802","33,076","28,255","17,882","11,332","6,400","3,043","1,072","11,117","7,472","3,645","102,682","2,422","1,515","1,174",769,49,"5,189","104,686","99,109","5,577","113,656","108,079","5,577","104,829","99,243","5,587","74,358","70,711","3,647","12,236","1,343",528,"60,252"
2020,Year,State,AS,"American Samoa",Total,60,"4,716","4,446",269,"3,496",70,"3,426","1,220",118,"1,102","2,362","2,354",426,29,"3,586",100,*,*,15,144,"1,060","1,182",969,594,361,179,93,118,243,210,33,"4,473",*,174,*,*,*,*,"2,740","2,471",269,"4,714","4,445",269,"2,741","2,472",269,491,224,267,208,*,*,258
2020,Year,State,GU,Guam,Total,66,"17,802","17,702",100,"15,869",292,"15,576","1,934",510,"1,424","8,743","9,059","1,436",106,"8,831","5,095",*,*,29,359,"1,545","5,095","4,595","2,647","1,961",945,427,197,77,57,*,"17,726",*,42,*,*,*,*,"11,991","11,890",100,"17,597","17,497",100,"12,196","12,096",100,"2,912","2,819",93,72,*,*,"2,819"
2020,Year,State,MP,"Northern Mariana Islands",Total,69,"2,659","2,641",18,"2,236",62,"2,175",422,137,285,"1,417","1,241",246,18,"1,352",768,0,274,*,*,319,888,701,318,191,93,23,22,19,*,*,"2,640",*,13,*,0,*,*,"1,969","1,951",18,"2,624","2,606",18,"2,003","1,986",18,393,375,18,44,*,*,348
2020,Year,State,PR,"Puerto Rico",Total,72,"750,386","149,157","601,230","604,931","3,867","601,065","145,455","2,683","142,772","348,707","401,679","2,499",138,26,"747,574",19,131,"1,025","17,219","127,211","156,824","159,300","123,916","83,095","48,556","21,275","11,965","7,767","4,024","3,743","742,619","2,434","3,142",852,64,456,817,"648,289","47,093","601,196","750,094","148,874","601,220","648,581","47,376","601,205","615,493","15,988","599,506","11,090","2,774",272,"601,357"
2020,Year,State,VI,"Virgin Islands",Total,78,"20,148","19,634",514,"18,626",150,"18,476","1,522",87,"1,435","9,372","10,776","3,039","14,256",190,"2,067",14,582,15,296,"1,211","4,843","5,320","4,308","2,343","1,207",399,206,344,170,174,"19,804",120,99,*,*,*,*,"18,205","17,691",514,"19,974","19,460",514,"18,379","17,865",514,"11,801","11,328",473,321,*,*,"11,452"
2020,Year,State,UK,Unknown,Unknown,99,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2020,Year,State,FO,"Foreign and Other Outlying Areas",Total,"     ","492,301","488,050","4,252","477,942",35,"477,907","14,360",25,"14,335","229,475","262,826","269,341","14,521","56,466","127,254",921,"23,799",169,"2,798","11,393","96,692","118,505","94,228","73,973","48,323","28,138","18,082","3,366","2,168","1,198","488,935",857,"1,636",222,13,119,519,"48,752","44,552","4,200","492,095","487,844","4,251","48,958","44,758","4,201","10,135","6,277","3,858","2,534",870,55,"6,676"
2021,Year,State,AL,Alabama,Total,01,"1,070,469","528,977","541,491","866,589","5,483","861,106","203,880","5,318","198,562","480,690","589,779","787,613","253,073","6,375","9,338",876,"13,193","1,888","36,321","165,670","264,911","241,696","165,746","103,119","57,681","25,097","8,339","219,235","85,836","133,399","851,233","74,696","67,597","37,999","3,856","20,704","14,383","991,590","450,190","541,400","1,064,236","522,815","541,421","997,823","456,352","541,470","806,300","290,817","515,483","218,199","32,582","8,713","546,806"
2021,Year,State,AK,Alaska,Total,02,"108,109","105,823","2,286","96,346",367,"95,979","11,763",386,"11,377","54,667","53,442","79,798","2,834","4,602","3,111","13,056","4,708",187,"3,074","8,502","34,128","28,478","17,308","9,162","4,658","1,970",643,"19,735","18,517","1,218","88,374",112,"12,158",554,*,553,*,"95,083","92,798","2,285","107,678","105,392","2,286","95,514","93,229","2,285","70,012","68,782","1,230","20,276",900,170,"48,666"
2021,Year,State,AZ,Arizona,Total,04,"1,400,136","767,489","632,647","1,256,648","5,874","1,250,773","143,488","4,916","138,572","650,127","750,009","1,074,825","46,429","26,164","184,959","31,735","36,023","1,538","27,770","114,180","356,501","355,964","254,734","155,078","83,468","37,885","13,017","245,837","186,134","59,703","1,154,299","7,658","144,764","32,354","2,442","19,691","38,928","1,285,428","653,015","632,413","1,390,072","757,626","632,446","1,295,492","662,878","632,614","1,068,454","467,625","600,829","244,828","12,576","5,974","805,075"
2021,Year,State,AR,Arkansas,Total,05,"653,263","430,711","222,553","527,666","2,751","524,915","125,597","2,787","122,811","299,925","353,338","542,013","84,595","4,474","11,841","2,342","7,998","1,336","23,946","100,316","156,559","145,450","103,176","65,342","36,004","15,749","5,387","140,796","74,687","66,110","512,467","32,664","38,933","21,476",959,"11,970","34,794","605,561","383,045","222,516","651,520","428,996","222,524","607,304","384,760","222,544","482,450","274,386","208,064","139,370","16,579","5,501","321,000"
2021,Year,State,CA,California,Total,06,"6,499,127","3,436,667","3,062,461","5,896,343","39,909","5,856,434","602,784","26,820","575,964","2,980,247","3,518,881","3,548,425","405,580","839,513","1,441,887","19,104","244,619","6,284","123,317","473,183","1,719,686","1,597,151","1,115,057","714,218","433,166","223,913","93,152","1,565,924","1,534,075","31,849","4,933,203","17,953","1,374,552","7,188",411,"6,708","159,112","5,808,872","2,751,228","3,057,644","6,369,312","3,311,182","3,058,131","5,938,688","2,876,714","3,061,974","5,233,277","2,273,313","2,959,964","1,566,827","80,173","18,080","3,568,197"
2021,Year,State,CO,Colorado,Total,08,"961,581","518,784","442,796","871,629","2,952","868,677","89,952","2,350","87,602","447,182","514,399","777,582","30,793","18,494","100,348","2,418","31,946",817,"19,201","69,934","269,844","250,193","162,922","96,752","55,519","27,103","9,296","137,844","96,286","41,559","823,736","24,338","42,140","10,469","9,089","6,752","45,057","871,563","432,243","439,321","950,147","510,759","439,388","882,997","440,268","442,729","727,645","342,676","384,969","137,056","11,759","5,051","573,779"
2021,Year,State,CT,Connecticut,Total,09,"702,436","363,396","339,040","626,636","2,793","623,844","75,800","1,936","73,864","315,352","387,084","550,660","53,358","15,295","51,587",479,"31,057","1,038","15,844","58,918","178,030","162,957","121,105","76,656","48,979","27,487","11,424","190,178","71,236","118,942","512,258","105,151","61,146","9,464","1,119","4,327","8,970","634,917","295,955","338,963","700,545","361,540","339,004","636,808","297,811","338,998","568,720","266,383","302,337","188,840","1,891",321,"377,667"
2021,Year,State,DE,Delaware,Total,10,"222,813","171,133","51,680","197,502","1,094","196,409","25,310",824,"24,486","100,647","122,166","168,095","37,444","4,071","6,237",99,"6,866",268,"4,447","20,596","59,257","55,756","38,818","22,999","12,605","6,034","2,035","32,991","16,800","16,191","189,822","8,617","7,173","4,677",46,"2,897","9,581","205,688","154,024","51,663","221,982","170,319","51,663","206,518","154,838","51,680","170,710","128,879","41,831","32,550","2,544","1,117","134,499"
2021,Year,State,DC,"District of Columbia",Total,11,"94,054","70,223","23,831","80,987",946,"80,040","13,067",753,"12,315","40,463","53,591","26,463","58,193","1,763","4,216",26,"3,394",136,"3,117","9,814","22,827","21,985","15,253","9,824","5,785","3,209","2,105","35,575","24,515","11,060","58,479","10,964","18,114",56,18,39,"6,384","77,941","54,149","23,792","92,999","69,201","23,797","78,996","55,170","23,826","59,480","36,482","22,998","35,303",975,110,"23,092"
2021,Year,State,FL,Florida,Total,12,"4,803,796","2,359,847","2,443,949","4,290,983","20,798","4,270,186","512,813","15,478","497,334","2,200,222","2,603,574","3,369,313","496,749","80,646","726,356","3,402","127,331","5,208","91,409","416,195","1,182,381","1,163,991","867,828","549,711","315,317","155,078","56,677","928,289","460,486","467,803","3,875,507","275,236","355,895","119,913","23,019","72,654","81,572","4,501,066","2,057,939","2,443,127","4,797,122","2,353,809","2,443,313","4,507,740","2,063,977","2,443,762","3,784,847","1,466,633","2,318,214","914,839","68,058","23,797","2,778,154"
